,ESG_DISCLOSURE_SCORE,PE_RATIO,PX_TO_BOOK_RATIO,IS_EPS,RETURN_COM_EQY,TOT_DEBT_TO_TOT_EQY,BOOK_VAL_PER_SH,PROF_MARGIN,RETURN_ON_ASSET,Ticker,Industry,MarketCap,ESG_SCORE,BETA_RAW_OVERRIDABLE,OPER_INC_GROWTH
2020-12-31,,21.495,7.4568,,,,,,,AMAT US Equity,Information Technology,116632518469.34998,6.85,3.5704,
2021-10-31,61.3017,,,6.47,51.5926,46.9748,13.7298,25.5301,24.4427,AMAT US Equity,Information Technology,116632518469.34998,,,57.8236
2021-12-31,,23.3475,11.4612,,,,,,,AMAT US Equity,Information Technology,116632518469.34998,6.16,3.8517,
2022-10-30,,,,7.49,53.3939,47.8022,14.4479,25.3054,24.833,AMAT US Equity,Information Technology,116632518469.34998,,,13.0498
2022-12-31,,13.1229,6.7401,,,,,,,AMAT US Equity,Information Technology,116632518469.34998,,2.5997,
2015-09-27,47.9429,,,1.84,49.7277,40.3364,3.9176,14.3894,23.8023,SBUX US Equity,Consumer Discretionary,115946896000.00002,,,16.8738
2015-12-31,,35.2717,15.3232,,,,,,,SBUX US Equity,Consumer Discretionary,115946896000.00002,2.37,-3.4378,
2016-10-02,44.4623,,,1.91,48.1576,61.1506,4.0288,13.2188,21.0702,SBUX US Equity,Consumer Discretionary,115946896000.00002,,,15.8539
2016-12-31,,29.2574,13.7809,,,,,,,SBUX US Equity,Consumer Discretionary,115946896000.00002,2.17,-5.2466,
2017-10-01,45.9913,,,1.99,50.903,72.0652,3.807,12.8857,20.1059,SBUX US Equity,Consumer Discretionary,115946896000.00002,,,-0.8917
2017-12-31,,28.0751,15.0854,,,,,,,SBUX US Equity,Consumer Discretionary,115946896000.00002,2.4,1.1081,
2018-09-30,50.5885,,,3.27,136.5128,802.8661,0.8934,18.2783,23.4583,SBUX US Equity,Consumer Discretionary,115946896000.00002,,,-6.0802
2018-12-31,,23.9195,72.0873,,,,,,,SBUX US Equity,Consumer Discretionary,115946896000.00002,3.21,-0.3389,
2019-09-29,50.0453,,,2.95,,,-5.261,13.5775,16.5954,SBUX US Equity,Consumer Discretionary,115946896000.00002,,,5.0112
2019-12-31,,30.9754,100.5192,,,,,,,SBUX US Equity,Consumer Discretionary,115946896000.00002,3.28,0.6944,
2020-09-27,52.1376,,,0.79,,,-6.6523,3.9472,3.8206,SBUX US Equity,Consumer Discretionary,115946896000.00002,,,-61.7033
2020-12-31,,91.2774,,,,,,,,SBUX US Equity,Consumer Discretionary,115946896000.00002,3.79,1.1762,
2021-10-03,52.7915,,,3.57,,,-4.5095,14.4501,13.821,SBUX US Equity,Consumer Discretionary,115946896000.00002,,,211.9741
2021-12-31,,36.6178,,,,,,,,SBUX US Equity,Consumer Discretionary,115946896000.00002,3.85,-1.1605,
2022-10-02,,,,2.85,,,-7.5848,10.1754,11.0546,SBUX US Equity,Consumer Discretionary,115946896000.00002,,,-5.2195
2022-12-31,,33.1578,,,,,,,,SBUX US Equity,Consumer Discretionary,115946896000.00002,,0.5294,
2015-12-31,46.2328,10.2571,1.001,12.35,7.4676,466.2713,180.0512,15.5147,0.7083,GS US Equity,Financials,113276956800.0,2.62,1.3505,-28.9633
2016-12-31,47.3695,14.1856,1.2421,16.5817,9.3732,461.3829,192.7758,19.6171,0.8595,GS US Equity,Financials,113276956800.0,2.64,3.8858,17.3844
2017-12-31,48.6873,12.6989,1.3565,9.1758,5.0452,568.8983,187.8024,9.9881,0.4824,GS US Equity,Financials,113276956800.0,3.18,-2.6772,8.0357
2018-12-31,48.6873,6.4925,0.7778,25.5838,13.2019,491.1216,214.7756,19.9113,1.1316,GS US Equity,Financials,113276956800.0,3.31,1.5911,12.1182
2019-12-31,51.5542,9.7268,1.0102,21.25,9.9934,526.0057,227.6193,15.7005,0.8797,GS US Equity,Financials,113276956800.0,3.64,2.0524,-15.2071
2020-12-31,51.5542,8.1799,1.0709,25.01,10.8858,560.5189,246.2417,17.681,0.8775,GS US Equity,Financials,113276956800.0,4.76,1.8187,17.9155
2021-12-31,50.6991,6.309,1.2861,60.3452,22.9962,603.8044,297.4549,33.2902,1.6471,GS US Equity,Financials,113276956800.0,5.05,2.8563,116.7161
2022-12-31,,10.9603,1.08,30.5709,10.4653,513.584,317.9459,16.3889,0.7751,GS US Equity,Financials,113276956800.0,,1.1936,-50.1331
2015-04-24,53.0832,,,2.44,7.3617,67.9805,37.4425,13.2027,3.6991,MDT US Equity,Health Care,116503603329.95999,,,-5.7086
2015-12-31,,23.4588,2.0544,,,,,,,MDT US Equity,Health Care,116503603329.95999,5.72,1.5902,
2016-04-29,52.8921,,,2.51,6.7203,59.7392,37.214,12.2707,3.4295,MDT US Equity,Health Care,116503603329.95999,,,42.3526
2016-12-31,,21.4557,1.9141,,,,,,,MDT US Equity,Health Care,116503603329.95999,4.91,-1.3579,
2017-04-28,57.3282,,,2.92,7.8771,66.4435,36.6636,13.5577,4.0381,MDT US Equity,Health Care,116503603329.95999,,,0.4104
2017-12-31,,22.9045,2.2025,,,,,,,MDT US Equity,Health Care,116503603329.95999,4.84,2.1004,
2018-04-27,58.8975,,,2.29,6.1509,50.6808,37.4533,10.3629,3.246,MDT US Equity,Health Care,116503603329.95999,,,23.3513
2018-12-31,,24.7584,2.4286,,,,,,,MDT US Equity,Health Care,116503603329.95999,5.08,0.0281,
2019-04-26,62.7502,,,3.44,9.1875,50.4342,37.3619,15.1553,5.1147,MDT US Equity,Health Care,116503603329.95999,,,-5.6024
2019-12-31,,27.3801,3.0365,,,,,,,MDT US Equity,Health Care,116503603329.95999,5.16,0.344,
2020-04-24,63.0922,,,3.57,9.4993,50.6015,37.8331,16.5635,5.3098,MDT US Equity,Health Care,116503603329.95999,,,-23.5641
2020-12-31,,33.4753,3.0962,,,,,,,MDT US Equity,Health Care,116503603329.95999,5.44,1.7016,
2021-04-30,65.0739,,,2.68,7.0592,53.1065,38.225,11.9733,3.9244,MDT US Equity,Health Care,116503603329.95999,,,-6.4078
2021-12-31,,31.1225,2.7063,,,,,,,MDT US Equity,Health Care,116503603329.95999,5.55,-1.4049,
2022-04-29,60.2354,,,3.75,9.6924,47.3891,39.4892,15.9029,5.4753,MDT US Equity,Health Care,116503603329.95999,,,28.2783
2022-12-31,,17.1633,1.9681,,,,,,,MDT US Equity,Health Care,116503603329.95999,,0.2846,
2015-10-31,43.6475,,,5.81,24.5476,545.3031,21.2936,6.7215,3.2527,DE US Equity,Industrials,119525640121.47,,,-36.6445
2015-12-31,,13.0659,3.5818,,,,,,,DE US Equity,Industrials,119525640121.47,2.94,0.8796,
2016-10-31,43.6475,,,4.83,22.979,544.119,20.7137,5.7195,2.6305,DE US Equity,Industrials,119525640121.47,,,-13.6528
2016-12-31,,21.3057,4.9745,,,,,,,DE US Equity,Industrials,119525640121.47,2.95,4.7643,
2017-10-29,45.7399,,,6.76,26.8577,418.2495,29.6957,7.2601,3.4906,DE US Equity,Industrials,119525640121.47,,,35.6562
2017-12-31,,25.0997,5.2705,,,,,,,DE US Equity,Industrials,119525640121.47,2.85,1.6989,
2018-10-28,48.9086,,,7.34,22.7197,373.7815,35.4461,6.3387,3.4851,DE US Equity,Industrials,119525640121.47,,,30.1505
2018-12-31,,15.9842,4.2084,,,,,,,DE US Equity,Industrials,119525640121.47,3.81,2.2053,
2019-11-03,50.679,,,10.28,28.6595,396.5882,36.4469,8.2862,4.5459,DE US Equity,Industrials,119525640121.47,,,5.2891
2019-12-31,,16.7368,4.7538,,,,,,,DE US Equity,Industrials,119525640121.47,4.27,0.5934,
2020-11-01,53.395,,,8.77,22.5955,358.1273,41.9944,7.7406,3.715,DE US Equity,Industrials,119525640121.47,,,-7.6341
2020-12-31,,26.7183,6.4068,,,,,,,DE US Equity,Industrials,119525640121.47,4.8,-3.1014,
2021-10-31,59.7626,,,19.14,38.0196,265.6504,59.8283,13.5449,7.491,DE US Equity,Industrials,119525640121.47,,,67.5439
2021-12-31,,18.1405,5.7312,,,,,,,DE US Equity,Industrials,119525640121.47,5.58,-2.6183,
2022-10-30,,,,23.42,36.8594,257.9113,67.8176,13.563,8.1898,DE US Equity,Industrials,119525640121.47,,,18.5457
2022-12-31,,18.7351,6.3223,,,,,,,DE US Equity,Industrials,119525640121.47,,0.0518,
2015-12-31,58.8371,17.7494,4.3584,9.15,25.7663,111.9147,37.2454,32.0331,9.8805,AMGN US Equity,Health Care,120586825733.92001,3.12,3.1131,36.8115
2016-12-31,63.3135,14.2218,3.6128,10.32,26.6469,115.8025,40.4701,33.5871,10.3599,AMGN US Equity,Health Care,120586825733.92001,3.11,-1.1537,15.6316
2017-12-31,60.5673,15.2971,4.9757,2.71,7.1812,140.0182,34.9502,8.6612,2.5117,AMGN US Equity,Health Care,120586825733.92001,3.25,2.9205,1.8276
2018-12-31,63.6857,15.0365,9.8051,12.7,44.4821,271.432,19.8539,35.3476,11.4696,AMGN US Equity,Health Care,120586825733.92001,3.26,0.2726,2.9079
2019-12-31,64.5207,18.518,14.7388,12.96,70.7347,314.5973,16.3561,33.5673,12.4355,AMGN US Equity,Health Care,120586825733.92001,3.21,0.3386,-5.7391
2020-12-31,65.1242,18.3792,14.1314,12.4,76.1346,355.4575,16.2701,28.5714,11.8446,AMGN US Equity,Health Care,120586825733.92001,4.22,2.2553,-5.5303
2021-12-31,66.1704,18.3724,17.9304,10.34,73.1641,507.1493,12.5468,22.6837,9.4962,AMGN US Equity,Health Care,120586825733.92001,4.63,0.2325,-16.4132
2022-12-31,,19.7035,38.3091,12.18,126.4743,1082.7643,6.8558,24.8908,10.3764,AMGN US Equity,Health Care,120586825733.92001,,-0.4078,25.2258
2015-12-31,49.2908,14.529,3.2078,5.51,22.7829,68.5972,24.3779,21.8769,8.8934,UNP US Equity,Industrials,127377574249.67998,3.59,6.2868,-8.0087
2016-12-31,49.2908,20.749,4.2437,5.09,20.8348,75.291,24.4317,21.2276,7.6742,UNP US Equity,Industrials,127377574249.67998,3.58,6.5234,-10.0472
2017-12-31,50.9607,10.1383,4.2131,13.42,47.8342,68.1687,31.8292,50.4331,18.8718,UNP US Equity,Industrials,127377574249.67998,3.71,-0.3281,11.915
2018-12-31,57.7407,17.2967,4.9074,7.95,26.3522,109.6362,28.1675,26.13,10.2024,UNP US Equity,Industrials,127377574249.67998,3.88,1.0235,5.0703
2019-12-31,60.507,21.6317,6.9023,8.41,30.7074,149.1229,26.1927,27.2664,9.798,UNP US Equity,Industrials,127377574249.67998,3.71,0.7891,0.4344
2020-12-31,60.507,25.6499,8.2432,7.9,30.4908,167.0775,25.2595,27.3844,8.6225,UNP US Equity,Industrials,127377574249.67998,3.88,1.2376,-8.4171
2021-12-31,63.3638,25.7374,11.3653,9.98,41.9229,222.3572,22.1667,29.9165,10.3603,UNP US Equity,Industrials,127377574249.67998,4.85,0.5473,19.1984
2022-12-31,,18.2915,10.4257,11.24,53.1682,287.4044,19.8614,28.1327,10.8518,UNP US Equity,Industrials,127377574249.67998,,0.8373,6.2005
2015-12-31,67.4982,8.6755,8.9009,13.48,100.9568,221.4642,14.7681,16.1363,11.5821,IBM US Equity,Information Technology,120624752795.76001,3.61,-0.0199,-15.6436
2016-12-31,72.2664,11.5424,8.2191,12.43,73.0405,186.6246,19.2902,14.855,10.4156,IBM US Equity,Information Technology,120624752795.76001,4.29,3.395,-23.5423
2017-12-31,71.9344,11.2347,7.6815,6.17,32.1051,227.6615,19.0771,7.2695,4.7384,IBM US Equity,Information Technology,120624752795.76001,4.39,-2.8516,1.7344
2018-12-31,72.4877,8.0127,5.7697,9.57,50.7634,233.6149,18.8178,10.9661,7.0178,IBM US Equity,Information Technology,120624752795.76001,4.53,0.7147,4.4376
2019-12-31,75.7067,11.2537,5.4503,10.63,50.1209,324.8094,23.4903,16.3409,6.8448,IBM US Equity,Information Technology,120624752795.76001,4.64,1.2482,-43.4091
2020-12-31,74.0569,23.1152,5.2109,6.28,26.9817,314.0403,23.0739,10.1307,3.628,IBM US Equity,Information Technology,120624752795.76001,4.54,1.9025,-41.4118
2021-12-31,71.4516,20.7595,6.3508,6.41,29.08,290.2716,21.0463,10.0138,3.9886,IBM US Equity,Information Technology,120624752795.76001,5.63,1.6224,54.7006
2022-12-31,,19.5826,5.8175,1.82,8.0255,245.2795,24.2183,2.7077,1.2644,IBM US Equity,Information Technology,120624752795.76001,,0.1242,20.1183
2015-12-31,51.3329,12.7028,2.6723,4.23,15.9214,255.3779,25.431,5.3434,3.0818,CAT US Equity,Industrials,130694192079.19998,3.65,2.1906,14.2124
2016-12-31,55.3264,28.2767,4.1403,-0.11,-0.4795,278.3849,22.3995,-0.1739,-0.0876,CAT US Equity,Industrials,130694192079.19998,3.56,6.0628,-69.2999
2017-12-31,55.2258,22.9005,6.8755,1.27,5.6197,253.3634,22.919,1.6585,0.9943,CAT US Equity,Industrials,130694192079.19998,3.71,3.3843,283.821
2018-12-31,58.0827,11.3253,5.2094,10.39,44.3251,259.6094,24.3926,11.2331,7.9076,CAT US Equity,Industrials,130694192079.19998,4.08,3.4796,85.9417
2019-12-31,59.8129,12.3515,5.5687,10.85,42.5682,261.7472,26.5197,11.3253,7.7637,CAT US Equity,Industrials,130694192079.19998,4.35,1.0133,-0.0362
2020-12-31,59.8129,26.5407,6.4742,5.51,20.0408,245.6951,28.1146,7.1812,3.8245,CAT US Equity,Industrials,130694192079.19998,4.52,-0.5574,-45.0784
2021-12-31,59.8129,18.5357,6.721,11.93,40.7921,232.6895,30.7602,12.7308,8.055,CAT US Equity,Industrials,130694192079.19998,4.64,-0.9096,51.0652
2022-12-31,59.3904,17.0274,7.7948,12.72,41.449,236.4357,30.7333,11.2828,8.1403,CAT US Equity,Industrials,130694192079.19998,,-0.0495,14.9171
2015-12-31,52.8317,21.6734,135.1664,4.26,339.0029,310.4901,0.7293,21.758,15.4587,SPGI US Equity,Financials,130424448000.0,3.71,0.2473,1596.4602
2016-12-31,52.4495,21.1186,42.8506,8.02,499.0521,200.1123,2.5097,37.2019,24.9941,SPGI US Equity,Financials,130424448000.0,3.98,-0.1657,74.2827
2017-12-31,54.401,25.1558,60.517,5.84,219.8384,168.508,2.7992,24.6743,16.5359,SPGI US Equity,Financials,130424448000.0,4.76,4.8997,-22.6878
2018-12-31,55.7288,20.7344,67.3807,7.8,292.4571,158.941,2.5221,31.288,20.7569,SPGI US Equity,Financials,130424448000.0,5.11,2.2295,8.0139
2019-12-31,58.1531,30.3453,139.0902,8.65,383.5592,166.9044,1.9631,31.6913,20.4243,SPGI US Equity,Financials,130424448000.0,5.11,1.7188,15.6272
2020-12-31,60.4265,29.0068,155.3879,9.71,473.4818,141.8258,2.1155,31.4297,19.5855,SPGI US Equity,Financials,130424448000.0,5.29,3.1922,12.1203
2021-12-31,60.2656,35.1449,55.972,12.56,238.0165,84.935,8.4315,36.4469,21.9425,SPGI US Equity,Financials,130424448000.0,5.81,2.1789,16.6989
2022-12-31,,42.0872,3.0283,10.25,16.9079,29.3151,110.6018,29.0493,8.4572,SPGI US Equity,Financials,130424448000.0,,1.5666,17.1286
2015-12-31,62.6396,8.8063,1.4514,-3.58,-9.6604,62.0728,32.17,-14.9777,-4.1379,COP US Equity,Energy,132470440365.34001,5.43,2.4875,
2016-12-31,65.1946,,1.7738,-2.91,-9.6741,77.4286,28.2671,-15.2577,-3.861,COP US Equity,Energy,132470440365.34001,5.29,3.8767,35.7262
2017-12-31,65.2952,89.4353,2.111,-0.7,-2.6075,63.9687,26.0019,-2.9375,-1.0482,COP US Equity,Energy,132470440365.34001,5.64,0.2109,39.6443
2018-12-31,64.6414,13.7651,2.2222,5.36,20.0077,46.6816,28.0573,17.1815,8.7302,COP US Equity,Energy,132470440365.34001,5.92,-0.1605,
2019-12-31,64.9331,18.0957,2.0168,6.43,21.4854,45.1555,32.2445,22.0745,10.2339,COP US Equity,Energy,132470440365.34001,6.19,-0.2646,-12.8441
2020-12-31,65.5165,11.1334,1.4309,-2.51,-8.3326,54.1191,27.9474,-14.3793,-4.0576,COP US Equity,Energy,132470440365.34001,6.36,3.392,
2021-12-31,65.1745,12.0089,2.0701,6.09,21.471,45.3707,34.8675,17.629,10.5416,COP US Equity,Energy,132470440365.34001,6.06,11.1908,
2022-12-31,,8.7528,3.0085,14.6622,39.9961,35.8061,39.2228,23.798,20.2504,COP US Equity,Energy,132470440365.34001,,0.3672,123.4368
2015-01-30,52.0672,,,2.71,24.5818,113.9446,10.3833,4.7987,8.372,LOW US Equity,Consumer Discretionary,136011999542.13,,,15.4977
2015-12-31,,27.7033,7.3233,,,,,,,LOW US Equity,Consumer Discretionary,136011999542.13,2.98,2.3377,
2016-01-29,55.3063,,,2.73,28.7595,165.26,8.411,4.3098,8.0842,LOW US Equity,Consumer Discretionary,136011999542.13,,,3.7354
2016-12-31,,21.3536,8.4556,,,,,,,LOW US Equity,Consumer Discretionary,136011999542.13,2.91,-1.656,
2017-02-03,55.9099,,,3.48,43.498,244.0006,7.4296,4.7572,9.4193,LOW US Equity,Consumer Discretionary,136011999542.13,,,17.6021
2017-12-31,,22.6932,12.5095,,,,,,,LOW US Equity,Consumer Discretionary,136011999542.13,3.0,3.7583,
2018-02-02,59.1892,,,4.09,56.0169,289.3751,7.0759,5.0234,9.8911,LOW US Equity,Consumer Discretionary,136011999542.13,,,12.6582
2018-12-31,,20.7369,13.0527,,,,,,,LOW US Equity,Consumer Discretionary,136011999542.13,2.97,1.2201,
2019-02-01,63.384,,,2.84,48.4817,445.1976,4.5493,3.245,6.6305,LOW US Equity,Consumer Discretionary,136011999542.13,,,-38.9918
2019-12-31,,20.8085,26.3249,,,,,,,LOW US Equity,Consumer Discretionary,136011999542.13,3.45,0.8626,
2020-01-31,64.239,,,5.49,151.9943,1204.3611,2.5845,5.9336,11.5736,LOW US Equity,Consumer Discretionary,136011999542.13,,,57.1429
2020-12-31,,28.6175,62.104,,,,,,,LOW US Equity,Consumer Discretionary,136011999542.13,3.71,-0.3455,
2021-01-29,65.8083,,,7.77,340.9211,1824.0084,1.9658,6.5125,13.5373,LOW US Equity,Consumer Discretionary,136011999542.13,,,52.7875
2021-12-31,,28.6787,131.4884,,,,,,,LOW US Equity,Consumer Discretionary,136011999542.13,6.02,2.54,
2022-01-28,66.4923,,,12.07,,,-7.1881,8.7709,18.4777,LOW US Equity,Consumer Discretionary,136011999542.13,,,25.355
2022-12-31,,16.4955,114.9303,,,,,,,LOW US Equity,Consumer Discretionary,136011999542.13,,1.8119,
2015-07-31,45.1564,,,1.3,13.4935,21.4408,8.3974,8.7071,7.1787,INTU US Equity,Information Technology,133543677838.47998,,,-43.2308
2015-12-31,,53.3832,11.4917,,,,,,,INTU US Equity,Information Technology,133543677838.47998,3.21,1.3302,
2016-07-31,44.7138,,,3.73,56.055,86.1326,4.5026,20.8564,21.2411,INTU US Equity,Information Technology,133543677838.47998,,,68.2927
2016-12-31,,38.0914,25.4544,,,,,,,INTU US Equity,Information Technology,133543677838.47998,3.74,1.3732,
2017-07-31,44.8043,,,3.83,78.33,36.0414,5.2959,18.9569,23.6836,INTU US Equity,Information Technology,133543677838.47998,,,14.1707
2017-12-31,,41.5464,29.7927,,,,,,,INTU US Equity,Information Technology,133543677838.47998,3.57,1.912,
2018-07-31,48.0133,,,5.18,63.741,15.554,10.8887,22.0581,28.885,INTU US Equity,Information Technology,133543677838.47998,,,10.0141
2018-12-31,,39.8573,18.0783,,,,,,,INTU US Equity,Information Technology,133543677838.47998,4.11,0.503,
2019-07-31,47.792,,,5.99,47.4334,11.6298,14.4093,22.9511,27.2751,INTU US Equity,Information Technology,133543677838.47998,,,18.8462
2019-12-31,,44.3198,18.1779,,,,,,,INTU US Equity,Information Technology,133543677838.47998,3.59,0.2363,
2020-07-31,48.6269,,,6.99,41.2422,71.2103,18.6872,23.7791,21.2153,INTU US Equity,Information Technology,133543677838.47998,,,17.3679
2020-12-31,,54.3845,20.3267,,,,,,,INTU US Equity,Information Technology,133543677838.47998,3.67,-0.9477,
2021-07-31,50.9104,,,7.65,27.5392,25.1292,36.1191,21.4056,15.5935,INTU US Equity,Information Technology,133543677838.47998,,,14.8897
2021-12-31,,85.082,17.8083,,,,,,,INTU US Equity,Information Technology,133543677838.47998,3.7,2.2866,
2022-07-31,,,,7.38,15.7051,45.861,58.3155,16.2345,9.5538,INTU US Equity,Information Technology,133543677838.47998,,,2.84
2022-12-31,,53.1101,6.6744,,,,,,,INTU US Equity,Information Technology,133543677838.47998,,2.3486,
2015-12-31,54.3909,12.9389,3.26,5.07,24.4909,255.7587,21.3344,14.9909,3.224,AXP US Equity,Financials,129569152451.31,3.34,2.2937,-11.7117
2016-12-31,58.7667,14.5626,3.2666,5.63,25.5112,256.4314,22.6781,14.4711,3.3586,AXP US Equity,Financials,129569152451.31,3.35,3.0951,1.3102
2017-12-31,60.3863,16.7625,4.6716,3.0,13.6525,323.542,21.2584,7.048,1.616,AXP US Equity,Financials,129569152451.31,3.44,2.7865,-7.6722
2018-12-31,61.2413,12.9995,3.6221,7.93,33.4739,276.0117,26.3164,15.9909,3.7431,AXP US Equity,Financials,129569152451.31,4.13,1.484,9.3872
2019-12-31,61.7342,15.1817,4.3707,8.0,29.2366,278.6052,28.4827,14.3747,3.4937,AXP US Equity,Financials,129569152451.31,4.08,0.9859,3.7799
2020-12-31,62.4384,32.0716,4.2348,3.77,13.1842,195.0487,28.5516,8.21,1.609,AXP US Equity,Financials,129569152451.31,4.14,2.6529,-49.0331
2021-12-31,62.1567,16.3273,5.6139,10.04,35.1321,184.5065,29.1419,18.4596,4.2431,AXP US Equity,Financials,129569152451.31,4.15,3.5907,148.8128
2022-12-31,,15.0,4.4425,9.86,31.5646,177.7387,33.2584,13.5083,3.6047,AXP US Equity,Financials,129569152451.31,,0.9711,-10.3284
2015-12-31,51.2423,15.7112,15.215,7.52,69.0133,155.7605,9.5031,5.3853,5.5261,BA US Equity,Industrials,130611966304.76999,3.15,-1.3212,-0.4014
2016-12-31,48.9488,14.6815,117.5987,7.92,140.7718,1134.7777,1.3238,5.3842,5.4597,BA US Equity,Industrials,130611966304.76999,3.55,-0.3479,-12.3069
2017-12-31,48.3754,27.5553,105.2556,14.03,684.0275,648.9784,2.8018,8.9974,8.3594,BA US Equity,Industrials,130611966304.76999,3.64,8.2715,58.4802
2018-12-31,51.1518,20.1204,540.0126,18.05,1048.6216,3377.3171,0.5972,10.3434,9.1067,BA US Equity,Industrials,130611966304.76999,3.67,3.1211,15.8836
2019-12-31,50.337,32.7429,546.543,-1.12,,,-15.308,-0.8307,-0.5068,BA US Equity,Industrials,130611966304.76999,3.43,-0.2376,
2020-12-31,57.62,21.778,,-20.88,,,-31.4535,-20.4151,-8.3097,BA US Equity,Industrials,130611966304.76999,4.66,2.7973,-546.4304
2021-12-31,63.4242,,,-7.15,,,-25.4688,-6.7463,-2.8911,BA US Equity,Industrials,130611966304.76999,4.47,2.6648,77.2695
2022-12-31,,,,-8.3,,,-26.5784,-7.409,-3.5806,BA US Equity,Industrials,130611966304.76999,,-0.0123,-22.2261
2015-12-31,48.5162,15.1913,4.1547,6.11,26.5331,64.5072,23.7318,12.3584,10.0626,HON US Equity,Industrials,138806915701.48,4.65,0.4708,17.0983
2016-12-31,49.0896,16.2452,4.3569,6.3,25.5604,80.6905,25.4587,12.2437,9.302,HON US Equity,Industrials,138806915701.48,4.55,0.8619,-11.3796
2017-12-31,49.8038,18.3725,6.6815,2.03,8.6142,107.2705,21.9763,3.8116,2.7197,HON US Equity,Industrials,138806915701.48,5.06,2.0112,4.1646
2018-12-31,49.8038,14.3458,5.3022,9.1,39.0116,88.2875,24.9178,16.1834,11.5401,HON US Equity,Industrials,138806915701.48,5.28,1.6525,6.3779
2019-12-31,52.7915,19.3758,6.8057,8.52,33.5006,89.2802,26.0076,16.7343,10.5503,HON US Equity,Industrials,138806915701.48,5.41,1.2527,2.1775
2020-12-31,54.572,31.2625,8.4455,6.79,26.5183,130.4265,25.1851,14.6429,7.754,HON US Equity,Industrials,138806915701.48,5.51,1.0935,-16.8589
2021-12-31,55.1454,25.4302,7.6896,8.01,30.6883,107.1796,27.1159,16.1142,8.5885,HON US Equity,Industrials,138806915701.48,5.37,-2.082,8.8483
2022-12-31,,23.1067,8.5684,7.33,28.1631,118.526,25.0105,14.0021,7.8362,HON US Equity,Industrials,138806915701.48,,-0.1024,3.6613
2015-09-27,63.4946,,,3.26,14.9341,34.9176,20.6175,20.8496,10.6088,QCOM US Equity,Information Technology,132209520000.00002,,,-23.4967
2015-12-31,,13.01,2.4244,,,,,,,QCOM US Equity,Information Technology,132209520000.00002,4.63,2.7119,
2016-09-25,63.9674,,,3.84,18.0541,37.0089,21.5298,24.2209,11.061,QCOM US Equity,Information Technology,132209520000.00002,,,12.4481
2016-12-31,,17.4845,3.0284,,,,,,,QCOM US Equity,Information Technology,132209520000.00002,4.51,6.1581,
2017-09-24,63.8869,,,1.67,7.8882,71.206,20.8589,11.0628,4.1852,QCOM US Equity,Information Technology,132209520000.00002,,,-59.7537
2017-12-31,,22.297,3.0692,,,,,,,QCOM US Equity,Information Technology,132209520000.00002,4.41,-3.2624,
2018-09-30,67.619,,,-3.39,-31.3443,1764.0086,0.7613,-21.9539,-10.1129,QCOM US Equity,Information Technology,132209520000.00002,,,-76.2433
